user_id,item_id,rating
3320,1388,4.0
2947,2072,5.0
2781,1726,4.0
444,2531,5.0
2156,2394,4.0
3790,2224,2.0
3363,3198,5.0
902,222,5.0
3220,3511,2.0
4244,722,5.0
1713,1172,4.0
3525,584,4.0
749,2486,4.0
1492,210,3.0
3431,1361,5.0
3469,3360,4.0
432,1832,5.0
5430,502,5.0
554,2113,5.0
2120,446,5.0
3941,1817,5.0
1643,3426,5.0
3820,623,5.0
3142,1529,5.0
4656,2091,5.0
2055,1882,3.0
4500,1629,5.0
3253,142,4.0
2122,367,1.0
2361,2588,3.0
369,903,5.0
883,2668,5.0
5088,2863,5.0
3841,3307,5.0
4902,767,3.0
2869,3193,4.0
3501,1975,5.0
5430,2199,5.0
1097,2280,5.0
4545,3389,4.0
4749,736,5.0
789,2989,3.0
4454,73,4.0
4900,2105,5.0
3139,1374,5.0
355,2968,4.0
3220,229,5.0
4169,2383,5.0
4500,3309,3.0
435,2204,5.0
1519,749,5.0
2817,869,4.0
4597,1609,5.0
147,2125,1.0
2210,3443,5.0
735,3284,5.0
2259,211,5.0
1686,3150,1.0
3987,646,4.0
1767,139,5.0
1872,2400,4.0
1619,194,5.0
3117,643,5.0
2723,259,5.0
4591,85,4.0
3695,1844,5.0
410,2659,3.0
294,135,4.0
3683,1127,5.0
3848,3256,5.0
1204,2389,3.0
2885,1844,5.0
236,337,5.0
1081,938,4.0
5401,2708,5.0
4553,1522,5.0
2684,2541,5.0
921,3528,5.0
433,1568,4.0
1565,3094,5.0
1213,2359,5.0
4265,3349,3.0
4748,2904,5.0
3441,1534,4.0
2252,2668,5.0
2032,1799,5.0
354,927,5.0
1121,1253,5.0
4231,2286,4.0
1985,2271,1.0
715,1340,5.0
2045,8,5.0
5368,1854,3.0
5171,648,5.0
4559,273,5.0
4707,1348,4.0
2686,705,4.0
5084,1628,5.0
780,1963,4.0
524,469,4.0
4995,1149,5.0
1177,3027,5.0
4248,2657,3.0
247,969,5.0
2743,1416,4.0
1924,1181,5.0
803,1863,3.0
4578,2462,5.0
2041,3138,5.0
715,2284,4.0
3789,1645,5.0
792,3163,5.0
1098,216,5.0
2202,798,5.0
5135,273,5.0
3919,718,5.0
3426,654,3.0
3,970,5.0
1613,553,5.0
1347,719,2.0
4350,1533,5.0
3881,1724,5.0
996,2264,1.0
487,2993,5.0
3466,1673,5.0
4083,1146,1.0
3684,2434,5.0
1579,2083,5.0
2707,1777,5.0
38,1093,5.0
1399,1724,5.0
635,1506,3.0
5146,579,5.0
2781,1699,2.0
1567,2371,4.0
3174,2507,5.0
2870,2331,3.0
4948,1010,3.0
4344,61,5.0
4469,1359,4.0
2088,1950,5.0
4962,1661,4.0
224,1780,5.0
1492,2344,3.0
4072,1980,5.0
1349,1690,2.0
4182,1746,5.0
1337,2123,1.0
3793,1335,4.0
5347,3408,5.0
3754,1276,5.0
2443,1488,3.0
354,615,4.0
4907,3396,4.0
208,633,4.0
3680,2278,4.0
4903,28,4.0
4133,291,5.0
3360,819,5.0
1932,178,4.0
2616,3145,3.0
1033,2693,5.0
2386,247,5.0
673,176,5.0
3533,1228,5.0
5490,2111,5.0
956,1481,5.0
4794,1680,5.0
1029,2083,5.0
601,2184,3.0
3683,57,4.0
2174,1021,3.0
4245,1811,4.0
2473,2422,3.0
4606,380,5.0
5357,520,5.0
3975,1093,5.0
2754,2496,5.0
2684,139,5.0
552,118,5.0
3508,1330,5.0
2058,1527,3.0
1005,2144,4.0
1782,3094,4.0
3080,2383,1.0
4293,648,5.0
2424,1695,4.0
2773,2031,5.0
2283,522,5.0
248,447,5.0
1833,1800,5.0
1581,3290,3.0
362,3403,2.0
909,754,5.0
4444,344,5.0
3348,3386,5.0
3414,1705,5.0
5154,2190,4.0
15,743,4.0
3013,397,1.0
780,2992,3.0
2111,1769,5.0
5116,2453,5.0
380,3345,5.0
2565,1290,3.0
603,3011,5.0
5013,1993,1.0
376,1909,5.0
2952,2267,4.0
5119,2224,5.0
2076,665,4.0
715,1950,3.0
976,653,4.0
3673,2271,3.0
5294,3179,5.0
498,2454,1.0
249,3217,5.0
4875,2726,5.0
3182,1038,5.0
673,263,5.0
4479,2711,5.0
125,2562,5.0
1987,558,5.0
3105,2249,4.0
5105,202,5.0
3683,2990,5.0
4162,795,5.0
526,549,4.0
2034,1118,5.0
5308,2458,3.0
3373,1149,5.0
3572,2602,5.0
2387,743,5.0
4012,1534,4.0
3683,1567,5.0
4157,2650,3.0
3978,2144,2.0
4393,1025,5.0
1181,821,3.0
1133,2482,5.0
4413,2375,5.0
4748,1529,5.0
3833,129,4.0
4984,2824,3.0
5511,1162,5.0
1339,2555,1.0
2516,1130,4.0
2755,2422,5.0
1073,1611,5.0
1039,2581,4.0
4423,105,5.0
5379,1840,4.0
1521,2184,4.0
590,587,5.0
4759,590,4.0
1187,966,5.0
4322,743,4.0
4600,2191,5.0
2316,2539,5.0
749,685,5.0
1857,709,4.0
158,2139,5.0
2949,2012,4.0
2310,1022,5.0
1604,2301,4.0
221,2234,4.0
1773,695,5.0
3480,2540,5.0
1519,1689,5.0
4469,2744,4.0
5490,1081,3.0
4121,2066,5.0
3961,1893,3.0
876,1896,5.0
2300,1187,5.0
3852,2480,4.0
3681,2280,5.0
3431,1243,3.0
2902,821,5.0
3743,156,5.0
592,1340,4.0
4243,3566,4.0
5231,2524,5.0
4454,1314,4.0
1014,2266,5.0
4029,1549,5.0
5430,1341,5.0
3978,1672,5.0
2339,1716,4.0
4855,2284,1.0
4500,2185,4.0
1940,2615,5.0
2255,1551,4.0
310,1635,3.0
2633,934,5.0
1361,2469,1.0
1005,2123,4.0
4825,651,5.0
2601,2434,5.0
1123,3007,3.0
2354,1376,5.0
1492,2662,4.0
5369,3503,5.0
3324,1321,5.0
238,249,3.0
5270,478,1.0
2755,2493,4.0
1512,1654,5.0
5179,3090,5.0
4245,2462,5.0
917,3247,3.0
5224,1092,3.0
2772,1013,5.0
1965,2422,5.0
3349,660,4.0
4803,1565,5.0
2755,2549,4.0
729,2077,5.0
513,1672,5.0
2836,1256,4.0
1176,2035,3.0
3295,1192,1.0
1099,771,5.0
3182,2612,3.0
2582,432,5.0
42,2370,5.0
4107,1995,4.0
1764,615,5.0
4805,1361,5.0
385,869,5.0
1016,2690,5.0
4783,1341,5.0
4218,2634,5.0
4752,2308,4.0
3683,997,3.0
1583,3094,2.0
3057,2666,2.0
2575,1768,5.0
869,1988,4.0
1063,3009,5.0
1486,137,3.0
2082,1481,5.0
2993,2599,4.0
2094,27,5.0
1238,1991,5.0
4585,2704,4.0
3962,46,4.0
3602,1210,5.0
3832,2274,4.0
5326,942,4.0
4947,2045,5.0
3793,3525,4.0
612,797,5.0
2852,786,4.0
4193,2005,3.0
4687,2733,4.0
3196,1532,5.0
5122,499,4.0
2065,1766,4.0
3153,2072,2.0
3683,2309,4.0
1448,2224,3.0
5288,3102,5.0
1127,2164,4.0
3563,713,5.0
1762,1474,5.0
858,2519,5.0
1892,1817,4.0
3337,2254,5.0
4657,3043,4.0
3923,1844,4.0
1398,2332,5.0
3347,2150,5.0
1274,2462,4.0
3788,2630,5.0
5447,1964,2.0
388,2105,4.0
11,2166,4.0
5022,749,5.0
3483,2634,5.0
3061,2879,5.0
858,2487,5.0
2999,2106,5.0
1871,2005,4.0
4245,2658,4.0
1242,269,5.0
3793,2531,4.0
110,1114,5.0
4401,2807,5.0
2283,1688,5.0
3041,2953,5.0
3832,1198,5.0
4989,2265,4.0
47,558,5.0
4097,731,5.0
366,3339,3.0
1313,1802,5.0
794,337,4.0
5311,1606,5.0
1695,2672,4.0
3466,2317,4.0
2358,716,4.0
2043,150,5.0
2692,385,5.0
869,1804,4.0
947,226,5.0
1987,668,5.0
4727,446,5.0
5032,2003,5.0
789,2186,4.0
5473,1777,4.0
5408,927,5.0
2457,2411,5.0
715,337,4.0
3290,876,2.0
180,479,5.0
5132,2568,4.0
3914,171,5.0
1321,2384,5.0
1583,1236,5.0
3410,89,5.0
4375,2820,5.0
3683,2260,5.0
2808,85,5.0
2978,3,5.0
1306,2159,3.0
2782,2828,4.0
5486,746,5.0
672,3243,5.0
3182,2998,4.0
650,2119,4.0
1687,1539,4.0
1710,2156,4.0
1921,2826,2.0
2112,1149,4.0
2889,2927,5.0
3784,2436,4.0
2684,2050,5.0
4687,393,4.0
5185,1192,5.0
2755,1840,4.0
1506,1362,5.0
786,696,4.0
2258,2541,4.0
5478,165,5.0
1107,2602,4.0
1885,986,3.0
875,213,5.0
5490,536,4.0
2292,1145,5.0
5215,1661,4.0
960,217,5.0
4776,1584,5.0
1477,1582,5.0
2239,432,2.0
3160,2672,2.0
4454,1491,3.0
245,2662,5.0
3854,3150,5.0
1668,1746,5.0
128,1777,4.0
5366,668,4.0
385,2505,5.0
4706,1002,5.0
817,1010,5.0
787,2337,4.0
4116,98,5.0
2094,1547,5.0
1490,3261,4.0
735,3487,3.0
4991,862,5.0
4421,1072,3.0
4066,1735,5.0
5132,719,5.0
1282,3320,5.0
1668,3190,5.0
666,1983,2.0
5250,1384,5.0
529,2464,3.0
4936,784,5.0
3318,1010,3.0
2072,2539,4.0
4489,2289,5.0
1819,3043,5.0
3987,2269,4.0
3027,1777,5.0
659,2369,5.0
4777,1771,4.0
1221,338,2.0
1724,1708,4.0
1874,1897,2.0
2405,1769,4.0
5475,2522,4.0
3521,641,2.0
2399,1222,5.0
2346,2765,5.0
1279,1924,1.0
3793,416,5.0
934,3134,2.0
3777,2184,4.0
806,1016,5.0
4500,1388,4.0
2671,1505,4.0
3466,169,5.0
1107,3517,4.0
4900,995,2.0
1092,2549,5.0
617,2422,5.0
3318,2095,3.0
2315,3169,5.0
4500,990,5.0
3132,323,5.0
113,1146,5.0
2398,3060,5.0
5531,1607,1.0
4245,2202,4.0
5353,3545,5.0
5337,2535,4.0
4243,3103,5.0
4728,2395,2.0
4542,732,3.0
1824,605,3.0
2531,1078,5.0
2904,2313,5.0
5531,2161,5.0
5507,365,5.0
2336,1251,5.0
1902,1108,5.0
1999,905,3.0
1616,416,5.0
1933,623,5.0
1027,2215,3.0
4065,3371,5.0
3765,3390,5.0
2612,2257,5.0
1066,2432,5.0
1359,460,5.0
4044,2055,4.0
453,1274,5.0
2684,2583,4.0
237,3186,5.0
1294,816,4.0
1841,2159,2.0
2210,3408,4.0
985,2460,5.0
1915,790,5.0
338,2800,3.0
260,2409,2.0
4621,425,5.0
3223,3246,4.0
4500,1176,5.0
5486,2623,4.0
4801,1488,4.0
1793,2119,2.0
1409,1799,5.0
1107,2280,4.0
4548,1485,5.0
1885,2627,2.0
5087,176,5.0
4969,1067,5.0
1550,1980,5.0
1095,3343,5.0
266,1224,5.0
4296,1369,5.0
4431,786,3.0
381,1145,5.0
3716,3398,5.0
2755,2125,4.0
3355,248,4.0
3059,2317,3.0
2018,2283,3.0
2797,2071,1.0
2479,603,5.0
1616,2946,4.0
1769,513,5.0
2235,2351,2.0
5179,3172,4.0
5065,2072,5.0
979,1036,5.0
612,470,5.0
2008,3512,1.0
3102,2544,5.0
1669,739,4.0
1335,1050,4.0
745,739,4.0
3994,176,1.0
1585,1195,5.0
4479,3123,2.0
924,3274,2.0
3091,1053,4.0
3483,2649,4.0
2202,618,5.0
426,1673,4.0
1065,1601,5.0
1725,2714,3.0
1916,3222,4.0
3117,1341,5.0
1460,1966,4.0
2171,1606,5.0
673,1473,4.0
354,1938,3.0
5523,1149,5.0
3069,2444,5.0
387,1792,5.0
1245,2247,3.0
1838,1041,5.0
1800,2005,3.0
3162,1253,4.0
1858,1471,5.0
2578,2161,5.0
2686,696,3.0
2471,2612,3.0
736,1673,5.0
814,2155,5.0
5117,1896,4.0
3688,2072,3.0
2748,1909,4.0
2558,2867,5.0
2827,1239,5.0
529,2451,5.0
3409,2271,3.0
427,2365,5.0
5447,2229,4.0
2313,1890,5.0
126,1077,5.0
77,516,5.0
2723,855,5.0
1355,370,3.0
1158,898,5.0
1792,994,5.0
565,1588,5.0
1723,2160,5.0
275,1841,5.0
1046,1251,5.0
2749,1012,5.0
2633,1888,5.0
2865,1681,5.0
1994,672,5.0
5501,2384,5.0
2394,2450,4.0
5227,1777,5.0
2154,3411,5.0
3365,1910,5.0
3097,2246,3.0
801,2043,5.0
264,1726,5.0
1489,3353,5.0
491,3080,5.0
4541,1889,4.0
5195,1095,3.0
1339,2628,1.0
358,876,5.0
2242,369,5.0
5096,1188,5.0
3466,1697,5.0
2643,2049,3.0
1449,1368,5.0
3037,2073,5.0
715,2146,3.0
1753,754,5.0
1307,563,5.0
4904,3498,5.0
3253,2545,4.0
3933,2082,5.0
3159,1817,5.0
2824,3507,5.0
39,2335,2.0
4244,1298,4.0
5087,1305,5.0
923,961,4.0
1550,342,5.0
386,447,5.0
3353,1318,5.0
3272,2046,1.0
2701,2886,3.0
3532,670,4.0
5183,2210,5.0
2276,553,4.0
226,3138,3.0
529,3007,4.0
3636,2210,5.0
3171,795,5.0
4551,2411,3.0
451,2413,3.0
3129,1192,5.0
3177,947,3.0
133,2521,2.0
75,2265,5.0
552,1724,2.0
4857,3,5.0
3414,2271,4.0
1626,2290,5.0
5432,2052,5.0
5075,3368,5.0
546,88,4.0
354,894,4.0
2647,1943,5.0
3039,997,3.0
4561,2095,5.0
25,3547,5.0
3963,1601,5.0
5016,1029,5.0
5246,379,3.0
1423,1078,5.0
2720,1813,4.0
1907,961,5.0
1622,768,5.0
2610,1582,5.0
789,671,4.0
3179,2643,2.0
2529,448,3.0
1987,1481,4.0
2265,274,5.0
4408,2127,4.0
3203,1215,5.0
3601,2257,2.0
5230,3,5.0
2318,169,5.0
4678,2539,4.0
4525,2496,4.0
2311,2909,5.0
4500,627,5.0
4,2657,4.0
1668,2111,5.0
1260,228,4.0
126,484,1.0
4109,459,5.0
1841,579,5.0
905,2535,5.0
1045,1404,5.0
903,3105,4.0
761,3136,3.0
3787,364,5.0
3262,3566,5.0
1259,1998,5.0
4978,2422,5.0
969,1434,5.0
4071,878,5.0
2730,842,5.0
4331,2025,4.0
5186,1404,5.0
4344,2684,5.0
415,558,5.0
2126,221,5.0
3539,2767,2.0
3769,2222,5.0
3637,455,5.0
816,1850,4.0
3761,324,4.0
1668,3427,5.0
1417,2296,4.0
5058,2462,4.0
5466,2043,1.0
3412,2837,4.0
3292,48,5.0
3762,2659,4.0
5465,869,5.0
4454,1573,3.0
3397,2141,3.0
3399,2965,4.0
1018,1524,5.0
3557,2264,4.0
3605,2432,3.0
3981,3304,5.0
2757,3299,5.0
2631,2693,5.0
3584,186,5.0
1357,721,5.0
3405,1986,5.0
3291,3480,3.0
404,1496,5.0
3862,439,3.0
5499,2386,4.0
1111,1894,2.0
4027,2999,1.0
169,2176,5.0
1621,137,5.0
2070,103,4.0
3162,1534,5.0
2631,1078,5.0
3350,1077,5.0
2201,1981,5.0
1935,2465,4.0
2011,1622,5.0
4560,3477,5.0
431,2289,5.0
5394,844,4.0
2437,1902,5.0
97,2558,4.0
1352,2067,2.0
4248,107,4.0
2457,1863,5.0
989,3163,5.0
1705,2560,1.0
1420,593,5.0
4209,2335,4.0
662,1013,5.0
1427,831,5.0
138,2671,5.0
5510,2493,4.0
2132,1720,3.0
5447,166,4.0
4245,1221,5.0
4102,2976,4.0
5202,1955,5.0
5085,74,5.0
4921,2460,4.0
4449,1777,4.0
3524,1199,5.0
4145,3101,4.0
4146,1972,3.0
3132,716,5.0
4806,2236,2.0
4582,366,4.0
1107,2714,3.0
934,1118,2.0
818,746,4.0
149,3291,5.0
5271,2676,3.0
1016,2212,5.0
1255,2576,5.0
4991,1123,5.0
3501,1849,4.0
2346,2371,5.0
1427,1142,5.0
5525,852,4.0
5058,2558,5.0
75,2383,3.0
280,2935,5.0
2961,2693,5.0
4623,3087,5.0
4611,1133,5.0
789,588,3.0
2254,1319,2.0
3929,1888,5.0
4688,3469,5.0
1213,2338,5.0
4954,3294,5.0
4161,801,5.0
3681,1714,5.0
4902,1337,4.0
2917,2025,1.0
295,2383,5.0
1124,2227,5.0
5008,1308,5.0
1402,1962,5.0
1279,1933,4.0
4991,450,5.0
3828,1078,4.0
5075,3317,5.0
4342,165,5.0
1999,1847,5.0
1406,2231,5.0
4624,609,1.0
2749,211,5.0
1356,3084,5.0
1851,2025,4.0
127,3543,4.0
2954,3193,4.0
3820,381,5.0
134,394,5.0
4639,2144,5.0
259,827,4.0
2265,273,5.0
4553,1162,5.0
3683,225,5.0
3518,1759,3.0
114,209,5.0
1939,397,5.0
1584,1199,5.0
1340,2838,3.0
1187,994,5.0
2635,707,5.0
867,2910,5.0
3852,1493,4.0
1857,2583,5.0
227,2742,4.0
2094,2575,2.0
687,642,5.0
258,1700,1.0
201,1582,4.0
1254,220,4.0
4900,28,3.0
3369,850,5.0
4925,1990,2.0
2423,770,5.0
3005,162,4.0
3793,2742,3.0
3883,1735,4.0
880,1747,4.0
4082,3,5.0
5199,2286,4.0
1845,1067,5.0
1506,3511,1.0
1907,248,5.0
1662,1828,5.0
1181,2524,4.0
2318,2422,5.0
5349,2444,5.0
1303,337,5.0
872,851,4.0
3673,2744,3.0
3434,1240,5.0
3680,2115,5.0
4454,2107,3.0
2684,1102,4.0
1492,2719,4.0
579,537,4.0
476,91,5.0
5175,2959,4.0
3926,1340,5.0
568,58,4.0
3086,2928,5.0
3177,946,5.0
3238,1450,5.0
113,2224,5.0
2619,2843,5.0
1149,1660,4.0
1217,251,5.0
3799,2156,4.0
1406,2688,5.0
875,2400,5.0
3912,2150,4.0
3142,1990,5.0
1774,3009,3.0
3836,902,4.0
135,1668,4.0
3466,1488,5.0
5540,2409,4.0
4010,3189,5.0
404,914,5.0
2756,1021,4.0
5457,2541,5.0
3662,1981,5.0
2708,2455,5.0
341,428,4.0
4243,393,5.0
1235,2147,5.0
1213,2350,5.0
5276,1582,5.0
710,2147,5.0
5490,921,3.0
3428,3281,3.0
5004,1529,5.0
3668,3222,5.0
1732,2763,4.0
4740,2704,5.0
1788,522,5.0
4476,1222,5.0
4547,2747,5.0
1469,2451,5.0
5141,2,5.0
4523,3290,2.0
373,3189,5.0
2834,3362,4.0
2063,1997,5.0
219,1505,5.0
1492,2246,4.0
3466,2884,5.0
655,649,2.0
3816,362,4.0
5278,2201,5.0
476,552,5.0
3295,3182,1.0
1036,1649,4.0
2514,859,5.0
527,126,5.0
4535,1577,5.0
4052,2432,1.0
667,3007,5.0
2539,1618,5.0
4500,2497,3.0
3233,2840,3.0
780,3270,5.0
460,1376,4.0
4836,896,5.0
3410,908,4.0
889,813,4.0
835,1900,4.0
3466,42,5.0
4368,658,5.0
1115,1919,5.0
2755,1707,4.0
4102,2743,4.0
5102,659,5.0
2353,3358,4.0
4489,3191,5.0
1968,258,5.0
2181,323,5.0
153,2650,5.0
1980,1734,5.0
3132,1093,5.0
3462,593,5.0
2016,48,5.0
258,1791,4.0
3439,3299,5.0
2725,3029,5.0
1186,1981,4.0
97,2222,4.0
4326,521,4.0
208,3130,4.0
4473,3075,4.0
5430,741,5.0
764,1532,5.0
60,683,5.0
4630,346,5.0
4548,172,5.0
2089,1360,4.0
4016,259,5.0
336,1996,2.0
589,2331,3.0
5473,1888,4.0
30,649,3.0
2228,3150,5.0
3353,889,5.0
1506,3066,1.0
3095,2338,5.0
1915,3414,5.0
3425,2539,5.0
2558,797,5.0
2089,1200,4.0
4185,1861,5.0
1147,2271,1.0
4900,2801,3.0
2063,1924,1.0
3599,2242,4.0
2329,1611,4.0
2372,345,5.0
4613,3100,5.0
175,2745,3.0
3683,745,5.0
1387,380,5.0
4113,2276,5.0
4329,3369,5.0
953,2057,5.0
167,2608,1.0
1887,3086,3.0
602,1857,4.0
613,20,5.0
1010,1537,5.0
2802,1255,4.0
1668,3151,4.0
1931,40,5.0
165,233,5.0
529,2489,5.0
3327,499,5.0
2423,57,5.0
504,2049,5.0
1848,1403,5.0
1395,1684,5.0
1079,1501,4.0
2878,987,5.0
732,348,3.0
3996,1697,5.0
2894,839,5.0
1282,3281,5.0
2202,638,3.0
1042,1454,4.0
4687,758,4.0
3560,431,2.0
4137,2119,5.0
1065,3164,5.0
5511,1883,5.0
690,2787,5.0
2543,2824,5.0
1564,1074,5.0
1685,2311,5.0
2672,2605,5.0
670,837,5.0
4057,1410,5.0
2743,2787,4.0
2324,3185,5.0
2803,2669,5.0
1152,833,5.0
272,942,5.0
3618,3010,4.0
3672,2051,3.0
1217,1952,5.0
3705,1192,5.0
1800,2379,1.0
3435,1895,4.0
5054,2106,5.0
3300,731,3.0
1687,1870,5.0
3522,520,5.0
2601,2488,5.0
4245,2544,5.0
4759,2403,5.0
777,1782,3.0
1270,2521,2.0
4290,1213,5.0
3292,961,5.0
2561,1699,5.0
2754,1488,5.0
1468,168,4.0
281,1362,5.0
4718,2350,5.0
1695,934,5.0
4104,977,5.0
2160,3163,5.0
1669,786,4.0
3944,555,2.0
1590,3192,5.0
907,1938,5.0
1784,1695,4.0
3160,2147,3.0
1848,2961,5.0
4008,2464,3.0
2835,1049,3.0
4978,25,5.0
2744,2295,5.0
985,2278,4.0
4776,1743,5.0
1695,255,5.0
238,248,4.0
3989,3013,5.0
1217,587,5.0
3539,2760,5.0
3793,92,4.0
1776,2025,5.0
3809,416,5.0
4914,1778,5.0
3151,2043,4.0
5016,1123,5.0
2094,2521,4.0
5152,2317,4.0
826,2244,4.0
2838,767,2.0
1202,3263,4.0
2123,1721,4.0
2588,57,1.0
4638,1557,4.0
4301,1192,3.0
1789,1990,5.0
180,164,5.0
1070,259,5.0
4500,320,4.0
3220,974,3.0
270,2091,5.0
1442,3001,5.0
4969,360,4.0
3388,2367,4.0
3766,3275,3.0
5514,2525,5.0
1910,3343,4.0
3205,344,1.0
1337,2051,1.0
3548,215,5.0
175,2535,3.0
3194,1340,5.0
1095,255,4.0
4279,1471,5.0
5275,1646,3.0
3041,56,5.0
1668,2672,5.0
1097,1599,5.0
3454,3396,3.0
1244,2535,4.0
3436,1837,4.0
4903,2612,3.0
4064,3124,4.0
2725,2825,3.0
777,2006,4.0
4830,3148,4.0
3458,2602,5.0
4147,525,5.0
789,1981,4.0
188,2133,4.0
2784,130,5.0
3299,772,5.0
1294,626,4.0
3683,699,3.0
2818,778,5.0
3130,845,5.0
4500,1763,1.0
3906,1690,2.0
2085,3481,3.0
86,2778,2.0
4668,1818,5.0
5077,1856,4.0
2076,271,3.0
2446,2587,4.0
3959,2207,4.0
4263,1199,5.0
2618,2144,1.0
5182,2173,5.0
871,1159,5.0
4235,2580,5.0
1783,1452,4.0
1930,1639,4.0
3697,3128,5.0
5211,1597,4.0
2541,1693,5.0
996,2126,1.0
630,2986,2.0
4044,994,5.0
4652,1980,5.0
3110,2071,5.0
3281,1110,5.0
4413,2560,2.0
3964,3,5.0
1732,3298,4.0
2256,3523,5.0
4430,1314,5.0
730,1888,2.0
167,2499,4.0
4248,3276,3.0
4304,2786,4.0
208,2021,4.0
1070,732,5.0
4243,2508,5.0
1773,2581,5.0
2255,1105,5.0
1445,172,5.0
4479,3453,5.0
3127,1880,5.0
3793,516,4.0
110,392,3.0
859,908,5.0
4057,238,5.0
5392,1336,5.0
3039,1916,5.0
504,2144,1.0
3121,2265,4.0
594,966,5.0
2931,3360,5.0
739,176,5.0
4180,1941,4.0
3859,806,5.0
2214,2969,4.0
3302,2871,5.0
4780,994,3.0
3182,1799,5.0
3672,169,5.0
3476,105,5.0
520,1673,5.0
188,3099,3.0
1629,956,4.0
1241,470,5.0
1263,2531,5.0
1425,2334,4.0
2354,1547,5.0
3947,1413,4.0
5465,179,5.0
5478,1213,5.0
1756,757,4.0
3916,3307,5.0
3382,961,5.0
3681,593,5.0
2864,506,5.0
145,1700,1.0
4927,2737,5.0
2486,1919,5.0
1390,2383,2.0
1134,2541,5.0
3246,814,5.0
1625,2019,5.0
4599,2904,5.0
4943,380,5.0
790,1852,5.0
404,2958,5.0
82,2246,4.0
3137,2693,5.0
2806,1409,5.0
4454,346,3.0
1986,2394,1.0
3379,1711,4.0
188,2826,4.0
2755,1839,4.0
3317,2432,3.0
823,432,5.0
2601,384,5.0
4320,674,5.0
5200,1002,5.0
2675,2284,5.0
5362,2860,3.0
3497,2161,4.0
4786,1406,5.0
3089,169,5.0
188,2939,4.0
3466,1705,5.0
196,2372,4.0
5034,46,4.0
5166,2049,2.0
1722,1637,5.0
3757,3520,5.0
761,1974,4.0
4859,1747,5.0
256,3224,5.0
4618,522,5.0
4759,1700,2.0
388,1900,4.0
3365,3408,4.0
2656,1896,5.0
4296,1164,4.0
459,961,5.0
1727,1896,5.0
4248,610,5.0
3246,3029,5.0
3542,1756,5.0
4153,3105,4.0
5344,179,5.0
3515,1689,5.0
448,2787,5.0
4185,267,5.0
4162,398,5.0
5133,990,4.0
1126,2745,4.0
4248,3545,2.0
1294,719,4.0
5116,2432,1.0
5352,1727,5.0
5175,1078,5.0
2458,2415,4.0
3593,579,4.0
370,2426,5.0
3987,574,5.0
4273,526,5.0
2848,2021,4.0
3946,2648,3.0
4266,739,4.0
4902,1996,4.0
5152,2949,2.0
41,1198,5.0
1682,1724,4.0
482,360,4.0
1769,834,5.0
413,2086,1.0
2414,1045,5.0
410,150,5.0
2140,2432,5.0
3173,3213,5.0
3979,36,3.0
5408,895,5.0
3926,2411,1.0
5349,643,5.0
2428,2708,5.0
4436,1611,5.0
365,315,5.0
1599,1672,1.0
2963,1996,4.0
3327,3052,5.0
3157,2445,5.0
2125,1289,5.0
3301,2661,5.0
3399,745,5.0
3621,979,5.0
789,926,4.0
188,3355,4.0
531,2476,5.0
3095,1673,5.0
1727,2702,1.0
3489,1149,5.0
1857,536,3.0
424,721,5.0
460,1996,4.0
2424,1565,5.0
721,3189,5.0
2798,1514,2.0
3270,2173,4.0
2055,443,5.0
749,2737,3.0
4050,2129,5.0
4500,3105,2.0
1126,3007,4.0
4670,2542,3.0
1159,717,5.0
429,3315,4.0
5024,2955,4.0
3681,1844,5.0
670,2477,4.0
4178,1360,5.0
603,3171,4.0
2601,876,5.0
1492,2720,2.0
1742,3192,2.0
3644,2759,5.0
4553,396,4.0
2921,46,5.0
2346,1981,4.0
1703,2164,5.0
3466,1723,4.0
1833,695,5.0
146,1908,4.0
3538,2144,1.0
1266,2057,4.0
192,696,5.0
1820,2474,2.0
2972,1582,5.0
3023,724,5.0
2700,3172,4.0
4353,1795,5.0
3602,797,5.0
643,741,4.0
2546,2931,5.0
2675,2255,2.0
5390,549,5.0
2417,1226,5.0
3411,1940,5.0
1962,1706,3.0
2708,422,5.0
180,527,4.0
301,2413,4.0
1295,2332,4.0
206,923,4.0
2213,1828,4.0
2675,2050,5.0
1647,1530,5.0
1513,1676,2.0
4792,3,5.0
2361,980,5.0
2468,1920,4.0
3474,1404,3.0
5153,367,5.0
1145,2845,5.0
3502,1750,5.0
594,1963,4.0
1800,2306,1.0
883,2865,5.0
4889,757,4.0
4027,2959,5.0
1695,2661,4.0
772,2184,4.0
4045,1950,2.0
1242,1878,4.0
4793,2144,1.0
2611,2411,4.0
4500,2516,1.0
443,217,5.0
3373,1970,2.0
2914,2785,4.0
2838,2575,1.0
2123,696,4.0
1884,721,5.0
3385,875,5.0
2654,2482,4.0
146,1672,5.0
2893,615,5.0
2094,363,3.0
1582,2576,5.0
1519,2035,4.0
3884,2524,4.0
756,2317,5.0
4500,163,3.0
3661,3291,5.0
627,1400,1.0
2097,893,5.0
4552,1337,3.0
2440,780,5.0
151,2989,1.0
909,2084,4.0
783,905,2.0
4607,3531,5.0
5032,2915,4.0
2157,216,5.0
2941,2410,5.0
594,947,5.0
1129,1800,5.0
3216,2415,3.0
1692,2539,5.0
3738,244,4.0
529,2485,4.0
1265,2626,3.0
1970,649,5.0
2584,961,5.0
2999,2117,4.0
1097,1253,1.0
2600,1133,5.0
208,1116,5.0
